スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"断言するけど、『お友達にやさしくできる子』に育って欲しいなら、家でやる事はこれだけｯｯｯ👇

❶家の中で、『

リーダー体験』を増やす
→ お片付け隊長とか、弟妹のお世話係とか、とにかく「頼られる経験」が大事。
これだけで、支配欲が落ち着くことも多い。
❷優しい行動を家族みんなで褒める
→ 「今のすごく優しかったね」って、ちょっとオーバーなくらいでOK。
優しさ＝かっこいいって刷り込まれる😎
❸「お友達はどう思ったかな？」って一緒に考える
→ これだけで『相手の気持ちを想像する力』が少しずつ育つ。
絵本でもいいし、ちょっとした会話でもOK。
❹安心できる時間をしっかり作る
→ ぎゅーっと抱きしめる、手をつなぐ、添い寝する。
子どもは安心感が満たされると、自然と優しくなれる生き物。
正直、意地悪って『性格』じゃなくて、まだ知らないだけのことがほとんど。
焦らず、じっくり一緒に育てていけばいいだけの話だから、保存してやってみてね🫶ほかにも、

こんな感じでサクッと学べる育児ハック🧠で、楽しく子育てしたいママパパは、今のうちに召ちゃんフォローしておいてくださいね🫶
↓
@iyaiya_ikuji_hack


















",2,109,"27,000",2025/7/9 19:52:44,https://www.threads.com/@iyaiya_ikuji_hack/post/DL4mXRQxVPF
,"購入報告が止まらない、子どもを熱中症から守る『遮熱シートカバー』の進化版がヤバい。遮熱力40％上がったのに、お財布にやさしいし、サッと被せてサッと畳めるから、チャイルドシートにもベビーカーにも使える。夏の車内は50℃を超えて熱中症のリスクも上がるけど、最大20℃の冷却効果あるから安心だし、使ってない人は、絶対に使ってみてｯｯｯ！ただ注意して欲しいのが、

今がセール中で一番お得に買えるから、見逃し注意ってことだけ伝えたかった😂わたしは子供乗ってない時はハンドルにもかけてる！ pr
a.r10.to/hkzYL…
































",1,9,"8,407",2025/7/9 20:11:12,https://www.threads.com/@iyaiya_ikuji_hack/post/DL4oek9Reim
,"昨日投稿した『ジッとしてられない子に効くご飯のお約束』、5万人に見ていただけて嬉しいです。🥺
てか連日バズりすぎｯｯｯ！
（固定ポストに置いてます📮）

連日バズりすぎてて、1日経ったので固定ポスト変えてます🥺なのでここ置いとくｯｯｯ↓
threads.com/@iyai…



















",0,44,"210,000",2025/7/10 18:16:08,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7AGu_RfZD
,"育児がガチでラクになった考え方は、完璧にやるより『こんなもんでしょ』で回す方がうまくいくってこと。

たとえば、
ごはんは栄養バランスより
「楽しく食べられたらOK」

片付けは完璧じゃなくて
「床に寝転べたらOK」

寝かしつけは早寝より
「笑って終われたらOK」

このくらいの『ゆるさ』で回すと、  ママの心がラクになるし、子どもも自然と穏やかになる☺️

完璧にやる育児より、『笑える育児』の方が、あとから思い出した時に、きっと親子で幸せ。

ガチガチに頑張りすぎてるママにこそ、  この考え方は刺さると思ってる。毎日お疲れ様ですｯｯｯ🥰

",0,11,"6,950",2025/7/10 18:19:14,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7AdbRRme2
,"子育ての視点が変わる、大谷翔平選手をお育てになったお母様の考え方をシェア。ポイントは、『

自分で決めさせる』
小さい頃から、やりたいこと・練習の仕方は本人に任せる。親は過度に口を出さず、自分で考えて動く力を自然に育てる。
『当たり前の行動を大切にする』
挨拶・感謝・礼儀はしっかり伝えるけれど、厳しく押しつけない。家庭でのいつもの言葉を大切にすることを意識。
『親が応援する空気感をつくる』
家族みんなで自然に支え合う雰囲気を大切に。夢を叶える環境は、押しつけるのではなく、整えるだけ。
実際、大谷選手はマンダラチャートも自分で考えて実践してたし、お母さんは『環境を整えて見守るだけ』で、本人の自主性を伸ばした🥹
『見守ることが、最強の子育て』
これが、大谷翔平選手のお母さんのやり方です。穴が開くほど見てあげようねｯｯｯ！こういう、

サクッと学べる育児ハック🧠で、楽しく子育てしたいママパパは、今のうちに召ちゃんフォローしておいてくださいね🫶
↓
@iyaiya_ikuji_hack




















",2,15,"17,000",2025/7/10 18:32:57,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7CB0CR1oG
,"これマジな話ですが、男の子にも『おままごと』はどんどんさせたほうがいいです🥺『ケンブリッジ大学の研究』でも、『おままごと（ごっこ遊び）』をする子は、相手の気持ちを考える力・言葉の力・問題解決力が伸びやすいと報告されていて、性別はまったく関係。おままごとは「料理ごっこ」だけじゃなく、想像力・会話力・感情コントロールを育てる最高の脳トレ。
わたしも「男の子だし、興味ないかな？」と思ってたけど、長女につられて遊び出したら楽しそうでにっこにこ、ママ友からも「召ちゃんの息子くん、すごく優しいよね」って褒められるくらいに。うちで大活躍してる、

おままごとグッズはこれ↓ 男の子でも『チーン』って扉開け閉めしてハマって延々と遊んでくれるのでコスパ最強😂 pr
【楽天】
a.r10.to/hgx3x…
【Amazon】
amzn.to/3U8wO…



























",1,32,"11,000",2025/7/10 18:51:52,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7EMabxn3H
,"イヤイヤ期を乗り切る育児の合言葉

ラ：ラフに受け止める
ー：一息ついてから反応する
メ：めんどくさがらず関わる
ン：ん〜と考える余白を作る
大：大げさにリアクション
盛：盛りすぎたら戻せばいい
り：リセットできると思っとく
無：無理しない
料：料金じゃなく愛情で返す

『ラーメン大盛り無料』ですよ皆さん。はいｯｯｯコメント欄で復唱してくださいｯｯｯ👇

ラーメン大盛り無料！！！それはするでしょ！










",1,6,"10,000",2025/7/10 18:56:56,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7Exg4xF3O
,"昨日の投稿から、 『断熱シート買いました』って報告が止まらん…🙏正直、熱中症って命に関わることだから『水分とる』だけじゃなくて、アイテムで少しでも防げるなら全然アリだと思ってる。うちも試しに1個買ってよかったからに追加で買ったんだけど、ガチで子ども乗せた瞬間のあのムワッ…がだいぶマシになる。

気になる人は、

これ使ってる👇
早めの対策が大事。 pr
a.r10.to/h55Tt…





























",1,2,"18,000",2025/7/10 19:26:54,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7INCHxCGw
,"子どもって大人と違って、体の水分量が少なくて、体温調節もうまくできないから、熱中症になりやすいんだよね。だから『大人が耐えれる暑さでも、子どもは危ない』って状況、めちゃくちゃ多い。ほんとに気をつけて欲しい。





",0,5,"13,000",2025/7/10 19:31:39,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7IvxkxS6Z
,"何度でも言うけど、子供のIQを高めたいならコレやるのみ↓【保存版】

❶毎日15分「積み木遊び」
→ 東大生の幼少期No.1遊び。

❷週3回「音読」
→ 語彙力＋記憶力が伸びる。

❸1日30分「外遊び」
→ 運動神経＋脳の前頭前野を活性化。

❹寝る前に「絵本の読み聞かせ」
→ 感情のコントロール力UP。

❺「テレビ・YouTube」は1日30分まで
→ 視覚情報の過多は、思考力を低下させる。

❻「9時間以上」の睡眠
→ 脳の記憶力は、深い睡眠でこそ定着する。

❼「砂遊び・泥遊び」を積極的に
→ 五感をフル活用＝脳のシナプスが強化される。

これ、全部やるだけでIQは自然に伸びるのはデータでも明らか！

さらに本気で伸ばしたいなら、『❽

親がスマホを見せる時間をゼロにする』
→ 子供は親の「行動」を真似する天才だからね。お子ちゃまがいる時はスマホは遠くにポイっとしておくといいねｯｯｯ🥰

もっとサクッと学べる育児ハック🧠で、楽しく子育てしたいママパパは、今のうちに召ちゃんフォローしておいてくださいね🙇‍♀️❤️‍🔥
↓
@iyaiya_ikuji_hack











",5,340,"96,000",2025/7/10 19:37:19,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7JZRHxatu
,"子どもを絶壁にしかけた私が言う！『プレイマット』は絶対に引いた方がいい🥺

赤ちゃんって、大人と違って『体の水分量が少ない』だけじゃなく、 『頭の骨もやわらかい』から、  床の硬さとか同じ向きで寝るだけで、簡単に頭の形が変わっちゃう。

頭の形が歪むと 、『将来のコンプレックス』 『メガネや噛み合わせのズレ』につながるケースもあるって言われてるから、予防できるならしておいて損はないと思ってる。

わたしも赤ちゃんの頭が、そんなに柔らかいものだと知らずに、タオルケット敷いて寝かせてたら頭の形が歪んじゃって😭必死で治れって撫で続けた苦労がある。でも2人目からプレイマット使い始めたら、親も安心だし、頭の形もきれいに保てて安心感すごかった。

うちでずっと愛用してるのが、助産師監修の、

これ↓
おしゃれでおしっこ漏らしても洗えるし、ガチで引いててよかったやつ😂 pr
a.r10.to/hN5Zu…






























",1,5,"27,000",2025/7/10 20:05:26,https://www.threads.com/@iyaiya_ikuji_hack/post/DL7MnPmxu78
,"しまむらかユニクロでしか、服を買わないので、タイムラインに流れてくるオシャレな服を見ては『都会の主婦はこんなに洒落ているのか…』といつも感心している召ちゃんなのである。




",0,5,4612,2025/7/11 17:53:08,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9iRFsx8cK
,"昨日投稿した『子供のIQを高める保存版育児』、8.8万人に見ていただけて嬉しいです。🥺
特に❽が重要なのと、コメ欄で育児に疲れて泣いてるママいたからみんな声かけてあげて欲しい😢
（固定ポストに置いてます📮）




",0,38,19000,2025/7/11 17:56:32,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9ip9ORbaY
,"何度でも言いますが、子どもを賢く育てるなら、『家族旅行は絶対行くべき』です。『コロラド州立大学』の研究で、旅行は脳の『前頭前皮質』（集中力や判断力の中枢）を刺激され、自己調整力や学習意欲を高めることが明らかになっていて、イギリスの調査でも、旅行経験がある子どもは自己肯定感が高く、学力にも良い影響が出やすいと報告されてる。つまり、旅行は自然の脳トレ。子連れ旅行は荷物も疲労も大変だけど、今しか出来ない体験もあるから、その価値は十分すぎるほどある。ちなみに、

今なら最大22％お得に脳トレ可能です✈️ PR
↓
a.r10.to/hNkiV… 




























",2,160,2614,2025/7/11 18:28:57,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9mXZpR_4N
,"この際だからハッキリ言いますが、赤ちゃんの「後追い」は困った行動ではなく、赤ちゃんの脳が『自立準備』を始めたサインです。生後9〜18か月ごろは「愛着行動」がピークに達し、ママを「安心できる基地」として認識していて、これは「離れても大丈夫」という自立の土台を育てている最中🌱
後追いは甘えではなく、心の成長を支える行動。
赤ちゃんにとっては『ママがいるから安心できる』という心の拠り所を確認しているだけ。
「後追い」は「心の自立に向けた小さな訓練」なのだと捉えてみて欲しい。わたしもこれをママ友に聞いてからは『今しか幸せ時間🥰』と思えるなったし、気持ちがラクになった。
後追いに悩んでいる人ほど、まずは「赤ちゃんの成長の証」だと意識してみるといいかもｯｯｯ✊






",0,33,3344,2025/7/11 18:36:12,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9nMgwxqMD
,"９割が知らないんですが、子どもがごはんを食べないのは、『成長のサイン』です。1〜3歳ごろは、ピッキーイーティング（偏食行動）が起こりやすい時期で、「自分で食べたい」と「ママに甘えたい」気持ちがぶつかる、脳の発達途中に自然に起こる行動。「食べたいのに食べない」「食べさせてほしいけどイヤって言う」そんな矛盾した行動は、脳の『自立と甘えのバランス調整の練習中のサイン』。向き合い方は、

無理に食べさせようとするより、たまになら全部食べ切らなくてもOK。とゆるく構えること。『今日は甘えたい日かな？』って受け止めてあげるのもいい。『ママに甘えたいのかな？🥰』ってギューってしてあげると、子どもは安心して、自然に食べ始めることもあります。
私もこれを知ってからは、「食べなくて当然、今日は甘える日だな〜」と思えるようになって、心がずっとラクになりました🫶
焦らなくて大丈夫、それも立派な成長のひとつですｯｯｯ🙋‍♀️
他にもママの育児が楽になる育児ハック🧠を知りたい人は、フォローしてゆるく育児を楽しみましょう😌
@iyaiya_ikuji_hack 















",5,850,86000,2025/7/11 18:48:45,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9oobsxLJm
,"何度でも言うけど、イヤイヤ期をラクに乗り越えたいなら、これだけはやってみて↓【保存推奨】

❶選択肢を2つだけ渡す
→ 例：「靴は赤と青、どっちにする？」

❷1日1回好きなだけイヤイヤOKタイムを作る
→ 全力でイヤイヤさせるてリセットに促す。

❸〇〇したらOKの順番ルールを徹底する
→ 例：「先にお片付けしたら、おやつね」

❹共感ワードで気持ちを代弁する
→ 例：「嫌だったよね」「悔しかったよね」

❺抱っこ→深呼吸セットでリセット
→ 深呼吸を一緒にするだけで落ち着く子が多い。

❻「ご褒美シール作戦」を取り入れる
→ 達成感を感じやすい仕組みでモチベ上げ。

❼「寝る前3分の甘えタイム」を習慣にする
→ 甘えを満たすと日中のイヤイヤが減ることも。

これ、全部やるだけでイヤイヤ期のしんどさは確実に減るって、実際に体験済みです。
さらに本気でラクになりたいなら、『❽

親自身の1日30分のリラックスタイムを絶対に確保する』こと。
子どもの感情は、親の心の余裕にめちゃくちゃ影響されるから、まずは自分を整えるのが最強の近道です🫶わたしは深夜のアイス食べながらスマホでアマプラ見るのが日課🥰保存してやってみて！他にも、

もっとサクッと学べる育児ハック🧠で、楽しく子育てしたいママパパは、今のうちに召ちゃんフォローしておいてくださいね🙇‍♀️❤️‍🔥
↓
@iyaiya_ikuji_hack






",2,186,7582,2025/7/11 18:57:00,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9pk66R1Yb
,"これマジな話ですが、子どもへの「早くして！」は禁句。先輩ママから聞いて知ったんだけど、3〜6歳ごろの子どもは脳のワーキングメモリ（作業記憶）がまだ未発達で、「急いで行動する」こと自体がものすごく難しいんだって🥺

ワーキングメモリっていうのは、脳内で複数のことを同時に考えて行動する力。
幼児期はまだこの機能が育っていないから、「早く！」と言われてもどう動けばいいのか処理できずに、余計に固まってしまうこともあるんです。

「ゆっくりで大丈夫だよ」「次は〇〇しようね」って行動を小分けにして伝えるほうが、子どもも安心できて、親のイライラもぐっと減るよって教えてもらってから、私も声かけを意識するようになったよｯｯｯ。あと、

他の投稿でも育児書オタクのわたしがママが
『知って得する育児のなるほど知識』や『育児ハック』を発信してます✍️
フォローして育児の負担を軽くしてね👶↓
@iyaiya_ikuji_hack













",3,44,5081,2025/7/11 19:15:16,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9rqstREHW
,"知らない人多いけど、0〜1歳との旅行は布団で攻略可能。赤ちゃんでも、『いつもの布団じゃない』だけで寝られなくなることが本当に多い。0〜1歳は、環境の変化に敏感な脳がまだ未熟で、普段の安心できる寝床じゃないと不安になって眠りが浅くなりやすいんだって🥺

実際、抱っこから布団に移すだけでも約3割の赤ちゃんが起きるっていう研究もあって、旅行や帰省などの「違う寝具」でも寝かしつけが難しくなるのは自然なこと。

わたしも上の子のとき、旅行先で全然寝てくれなくて苦労したけど、下の子では最初からベッドインベッドを使ってたら、旅行先でもスッと寝てくれて本当にラクだった🥺

旅行用グッズって『買っても年に数回』って思いがちだけど、持ち運びできるベッドインベッドは『普段使い』こそ最強。旅行先での寝かしつけのストレスが減るから、私の中では『育児の必需品』です🫶↓

普段から使っておけば、いつでも『赤ちゃんの安心する寝床』をキープできるよｯｯｯ🥰
しかも、今ならいつもより安い↓　pr
https://l.threads.com/?u=https%3A%2F%2Fa.r10.to%2FhgGevI&e=AT0D-dzN0JFEv5TIw-swlo5IEyqhbwnB1tbz7D7RTz_PTL2f1lcwM7hqbMBp8kQHmL7MML2WD3U1q0-QtVac-MOf61gYB1JNvC7pezxti1hRz8txLwDzVI-R2iiIQ8hUtSMO4gVjE9sABgsDIJLXRdhpmMc1 






















",1,7,4120,2025/7/11 19:32:07,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9tmG-R6Pp
,"召ちゃんセレクトで『育児グッズ教えて欲しいっ』てDMが数件来てたのでまとめます↓

【おこめのどうぶつ積み木】pr
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F40LyKdG&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 
【推してる育児書】
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F4nCYXVH&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 
【激安オムツ一覧】
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F3TBX6To&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 
【兄弟分欲しいお出かけ用タブレット】
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F4lmciQD&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 
【ガチ愛用のベビーモニター】
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F3IlC1Ky&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 

聞く読書も寝かしつけ時に流してる！
↓【無料で1ヶ月or 3ヶ月お試し】pr
https://l.threads.com/?u=https%3A%2F%2Famzn.to%2F4nJzDNI&e=AT3oGuALdD5okYxpdCa_4qRnzVy_bgO40JVZ_KYofMrE2mGj1IBwiLkWFyV3f1onwSxezCbNv2L5t9K_9AMMW7S1UnihXvC2pAHxMn9GOq5Ewa2OgsJGevsMuDG3d3SphurzNTdYBdmWaADYTodomg7GTT4V 








",2,2,6058,2025/7/11 19:56:55,https://www.threads.com/@iyaiya_ikuji_hack/post/DL9wbqHxcQf
,"『白ごはんしか食べてくれません…』とDMが届いたんですが、1〜3歳ごろに見られる発達の自然な行動なので安心してください。

この時期の子どもは、『ピッキーイーティング（選り好み食べ）』と呼ばれる偏食傾向が強くなりやすく、視覚・嗅覚・味覚が敏感になる一方で、『初めての食べ物や混ざった味』に不安を覚えるようになるからです✍️

反対に、白ごはんのように、
・毎回同じ味
・見た目が変わらない
・味がシンプルで刺激が少ない
という食べ物は、『子どもにとって安心できる選択肢』になりやすい。

わたしも最初は「これで大丈夫なの？」と不安でしたが、保健師さんから、食べる内容よりも「食卓が安心できる場所かどうか」のほうが大切だと知ってから、見守れるようになりました。栄養バランスを気にするのも大事ですが、まずは『食べようとする気持ち』を守ってあげること。それが、偏食改善への第一歩になることもありますｯｯｯ🥰ちなみに、

我が家は、これに頼るようになってから4・2歳の偏食気味なところが減った実感があります🍚今なら通常10,000円分のところ、80％オフでバグ。ハズレがないです。pr
https://l.threads.com/?u=https%3A%2F%2Flit.link%2Fiyaiya_ikuji_hack&e=AT1jOfoWdyVNKQYptSVeMTjPnxbYfNXLYl3BiOHllS40bZSvfRRaRbcIBgDCzXaii5KzO-Et0LRHhFIYPnaV3kO8b9TnPtwrn1-R5uSn0pQSc6eHPBz95ddYdvzz1MJqir85j4cPS2maA-e_5KhjuZ8mFa0d 
👆のページに載せたよ🫶🍚














",1,22,3483,2025/7/12 15:30:32,https://www.threads.com/@iyaiya_ikuji_hack/post/DL_2vh_xNWi
,"断言しますが、子どもが『食事中にすぐ立つ』のは、落ち着きがない、は半分嘘です。『フィンランドの研究』では、56％の子どもが不適切な姿勢で座っていることがわかっていて、原因の多くは『合っていない椅子とテーブルの高さ』です。膝・腰・足首がすべて90度で揃わないと、集中力や落ち着きが保てないという実験データも報告されています。

わたしも「なんで立つの…😢」と座卓で食べていた頃は、すぐ立ち上がって逃げるのを毎回イライラしながら座らせて、を繰り返してましたが、脚付テーブル＋高さ調整のできる椅子にしたら、びっくりするくらい最後まで座って食べてくれるようになった☺️

姿勢や態度を叱る前に、まず『座れる環境』が整っているか見直してみてください。意外とシンプルだったりします✍️ちなみに、

我が家はこれを使ってます🪑大きくなっても使えるので、コスパ最強ｯｯｯ✌️pr
https://l.threads.com/?u=https%3A%2F%2Fa.r10.to%2FhPKSMe&e=AT1o0qLCA85lINygaroNn9L4M0A9ZbzMeC48D9bsn2QbAKTpSEwGbe5HC29Cf6MRbgB86VZ-xpDe4gzOVWEbrRUnbnWem7fVX5SGGC-hKa4G95yotNWjitWxsMuogAThoRdVcNInm43lNE7gd-fKrpNEua9O 


























",1,45,5438,2025/7/12 19:59:08,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAVez_xSQu
,"全ママに届け！スプーンを投げるのは『反抗』ではなく『力加減をコントロール』するための練習行動です。脳の発達研究によると、1〜3歳ごろは「感覚統合」が急速に進む時期。重さ・距離・音・スピードなどを体で感じながら、「どう動かしたらどうなるか？」を試している最中です。
物を投げるのは、脳が『力加減』を学習しているサインなんです。

わたしも以前は「わざと投げてる」と思って怒っていましたが、『あ、これは今、力の調節を覚えてるんだ』と気づいてからは、「これはテーブルでやることじゃないよ〜☺️」と心が穏やかになったｯｯ！

すべて止めようとしなくて大丈夫。「練習する場所」を区切ってあげるだけでも、子どもの行動は落ち着いていくので拡散頼みます🫡






",0,31,2668,2025/7/12 20:06:06,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAWR0Ox7ve
,"昨日投稿した『子どもがご飯を食べないのは成長のサイン』、7.8万人に見ていただけて嬉しいです。🥺
「なんでうちの子は食べてくれないの😭」って悩んでるママにこそ届いてほしいｯｯｯ！
（固定ポストに置いてます📮）





",0,26,9655,2025/7/12 20:15:02,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAXTRXxPzs
,"『毎日イライラしてしまう…』って方に、心の余裕が3倍増えた神ハックを教えます。試せば、確実に感情コントロールが楽になります。そのテクは↓

『イライラメモ』を1日1回つけるだけ✍️ノートでもスマホでもOK。「何に」「なぜ」「どう反応したか」を書き出すだけで、自分の感情パターンが見えてきます👀
例えば、『靴を履かずにぐずる→時間がない→焦って怒鳴る』など。
書き出すことで「自分も頑張ってたな」と思えたり、次に同じシーンが訪れた時も、既に苦手だと知っているので、冷静さを保つ事ができます。
1週間続けると、不思議と同じことでイラつかなくまり、「またわたしここでイライラしてる🤭」と、逆に笑えてきます。マジです。育児のしんどさは、整理するだけで軽くなることも多いので、ぜひ試してみてくださいねｯｯｯ🫶














",3,17,5826,2025/7/12 20:20:11,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAX49PREZO
,"何度でも言いますが、赤ちゃんのおむつ替えで「クサイ」は禁句。ママ友から聞いて知ったんだけど、3歳ごろまでの子は、おしっこやうんちを『自分の一部』として感じるんだって🥺
だから「クサイ」と言われると、自分が否定されたように感じることもあるらしい。「スッキリしたね」「お腹もラクになったね」と声をかける方が、赤ちゃんも安心するし、親も心がラクになるって教えてもらってからは、私も言葉を変えるようになったよｯｯｯ！他にも、

他の投稿でも育児書オタクのわたしがママが
『知って得する育児のなるほど知識』や『育児ハック』を発信してます✍️
フォローして育児の負担を軽くしてね👶→
@iyaiya_ikuji_hack












",6,163,28000,2025/7/12 20:26:19,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAYl8hxiL3
,"100回以上言ってるけど、物を与えるより時間を与えた方が、将来幸せになりやすい。スタンフォードの有名な「マシュマロ実験」で明らかになったのは、幼少期の『がまんする力』が将来の学力や年収、対人関係にまで影響するということ。物をすぐに与えてしまうと、この力が育ちにくい。先日、娘に欲しがったおもちゃを買わずに『一緒に工夫して作ってみる？』と聞いたら、真剣にアイデアを出しながら楽しそうに取り組んでいた。ちなみにバズボム。欲しいものが手に入る『過程』こそが、育児の大事な教材になるのかもしれない。時間を与えるのだママたちｯｯｯ！







",0,164,7642,2025/7/12 20:34:05,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAZe19x0sE
,"残酷ですが、夏のベビーカーは『サウナ状態』です。『ウェザーマップの実験』でもこども気温と言って、子どもは大人より＋7℃も高い体感温度になるってデータが出てる。35℃なら体感42℃って事。特にベビーカーは地面に近いぶん、熱気がこもりやすくて、サンシェードで日差しを防げても風通しはイマイチでぶっちゃけ脳みそ溶けるレベル。わたしも上の子の時知らずに、猛暑日にベビーカーで出かけちゃって、汗びっしょりになって焦った😢で、先輩ママに相談したら、

『ファン付きのベビーカーシート使ってるよ。冷却シートはすぐぬるくなるから辞めな🖐️』って教えてくれて🥺
半信半疑だったけど、子どもも快適そうだし、全員持っとくべきｯｯｯいのちを守ろう🔥
これです↓pr
https://l.threads.com/?u=https%3A%2F%2Fa.r10.to%2FhU76T7&e=AT3vAZx0jT9cCir5BiKE3MJIC3zfWB2UL_Hl30QgI1YArB943V03yGHI75x_Ux2SHXWkEQVQ2Qs5CvrO6V7rpK0Pl2vyt7b9n6FSLhP4EYja5GUKt5-Cwb4l9mn_yNhNpWuLT0-MuiIZFaCdm55qI4ALJTBt 
安いのがいい人はこっち↓
https://l.threads.com/?u=https%3A%2F%2Fa.r10.to%2Fh8o5c6&e=AT3vAZx0jT9cCir5BiKE3MJIC3zfWB2UL_Hl30QgI1YArB943V03yGHI75x_Ux2SHXWkEQVQ2Qs5CvrO6V7rpK0Pl2vyt7b9n6FSLhP4EYja5GUKt5-Cwb4l9mn_yNhNpWuLT0-MuiIZFaCdm55qI4ALJTBt  















",1,2,3587,2025/7/12 20:40:30,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAaN03Rpjy
,"ガチな話、夏場のチャイルドシートは『アスファルトより熱く』なる。日本交通科学学会誌でも、停車中のチャイルドシートの温度は38〜65.5℃まで上がるってデータがあるし、アメリカでも、車内温度はたった10分で外気より＋11℃、1時間で＋28℃上昇するって報告されている。赤ちゃんは体温調節が未熟だから、大人の3〜5倍速く体温が上がるとも言われてるし危険すぎ。
わたしもこれ知ってからは、窓開けて換気してから乗せる＆冷却グッズは必須にしてます😢夏のチャイルドシートは『命を守る設備』じゃなく、アスファルトより熱い座席だなって思ったので、同じママパパたちにもシェアしておきます🍩

これです↓

https://l.threads.com/?u=https%3A%2F%2Fa.r10.to%2Fh552Lj&e=AT24msLT3olhK0uJRK7_XilYKeKpgDCU7E9_-0QYqd7qkm-SeRdiDtzxrG42k7Euf4xOBGb59rZjExaCOMO-XQxUslHY86jAAHUJLBrL2LOtzIRWfH8mantlnfujZx8XtRWETCiRYJg6HFxVikv6ciFROdOC 



















",1,5,2547,2025/7/12 20:55:00,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAb4BAR1vb
,"炎上覚悟ですが、過干渉な親は子どもをつぶします。わたしは子どもの頃、何をするにも「それはダメ」「こっちにしなさい」と先回りされてたんですが、自分の意見を言う前に「どうせ否定される」ってあきらめるクセがついていたので、親に言われるがままに進学し就職。大人になってからも自分の意見がなく、とてもしんどかった。無個性の指示待ち人間でした。だから今、自分の子どもには「どうしたい？」って聞くようにしてる🥺
柄×柄の服を選んだり、ロンTの上にTシャツ着てちょっと変でも、『好きなもの選び〜』って言ってる😂自分で選ぶ経験を積ませる方が、後々強い子になる。子どもを信じるって、こういう小さい場面の積み重ねかもしれないから、みんな過干渉には気をつけようねｯｯｯ！

ちょっと暗い話しちゃったけど、他にもみんなの育児が楽になる育児ハック🧠を知りたい人は、フォローしてゆるく育児を楽しみましょう😌
@iyaiya_ikuji_hack












",1,23,3748,2025/7/12 21:02:12,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAcsxZR0sB
,"なにがとは言わないが、後63人…。






",0,2,5485,2025/7/12 21:07:59,https://www.threads.com/@iyaiya_ikuji_hack/post/DMAdXCkR1EU
