スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"某大手スキンケア会社に消されるけど、
業界の『ウソ』を暴露する。

日焼け止めは低刺激を使え、は嘘よ。シミが嫌なら「❶日焼け止めは、アネッサ(SPF50+PA++++)使え」「❷美容液は、ウルセラR使え」「❸月1回ルメッカしろ」「❹肌は絶対擦るな」「❺トラネキサム酸飲め」徹底すればOK。かなりマシなる。これで無理なら、美容医療して🫩 解説する↓

そういえば、先に言っておくと、#ad(アフィリエイト)も含まれるから、嫌な人は、自分で探して買ってね！🫩（売ってる場所も書いておく）
【❶日焼け止めは、アネッサ使え】
→ シミの最大の敵が日焼け。ガチで日焼けはやばいと覚えておいて。冬でも朝から晩までつけよう。で、別に日焼け止めは「アネッサ」じゃなくてもいいけど、値が「SPF50+PA++++」を使って🫩（これが一番日焼け止めに効果ある）。たまに「肌が荒れるから、日焼け止めは低刺激を...」みたいな人いるけど、日焼けの方がやばいからね、、、絶対に「SPF50+PA++++」を使おう。
アネッサこれ↓ ドラッグストアにもあるから、そっちで買ってOK
https://item.rakuten.co.jp/rakuten24/4909978147112/?scid=af_pc_etc&sc2id=af_101_0_0
どうしても、肌弱くてアネッサ合わない人は、これもおすすめ。（ちょい高いけど）↓これはハンズに売ってることもある！（店舗によるけど）
https://item.rakuten.co.jp/skin1004-official/1003092971/?scid=af_pc_etc&sc2id=af_101_0_0
【❷美容液は、ウルセラR使え】
これもウルセラRじゃなくてもいいけど、私はウルセラR使ってる。（2,800円台で安いからw）。とにかく、

ナイアンシンアミド入ってる美容液がおすすめ。メラニンが肌表面に移動するの防いでシミ発生を抑制してくれるから。美白効果ってやつね。ついでに、ウルセラRはレチノールも入ってるから、個人的には結構気に入ってる。需要あれば、他のも今度紹介するけど、私のメイン美容液が『ウルセラR』だから紹介しとく。
↓これね！！ドラッグストアにも売ってる！
https://item.rakuten.co.jp/q1st-darma/01507/?scid=af_pc_etc&sc2id=af_101_0_0
種類いっぱい合って、紛らわしいけど、2,800円台の「ウルセラR」でOK。「ウルセラC」は別物だから注意！
【❸月1回ルメッカしろ】
これは過去に何度も言ったから、もう省略する。ただ、肝斑ある人は「トーニング」にしてね。それ以外のシミは、とりあえずルメッカすればOKかな。オプションとかつけて、1回2~3万ぐらいでできる。私は何かしらのキャンペーンとかで、6回10万とかでやってるから、1回2万以下でやってる！結構やすい！毎月でも続けやすいね。
【❹肌は絶対擦るな】
マジで肌は絶対に擦っちゃダメね。炎症して、肌を守ろうとする細胞（メラノサイト）が活性化する。で、メラニン色素が増える。最悪ね。特に、

洗顔とかも絶対に泡でするようにね！！！！本当に擦ってるの原因で、悪化してる人も多いから気をつけて。
【❺トラネキサム酸飲め】
これも過去に何度も言ってる。 とにかくシミには「トラネキサム酸」が強い。シミの原因の「メラニン色素」の生成を抑制するし、炎症を抑える。だから、シミ（特に肝斑）が予防される。あと改善もね。私も飲んでるけど、ガチ肌のトーンアップした。
ただ、これは絶対に医者の処方が必要。ちゃんとした病院で処方してもらってね。間違っても、個人輸入とかで買わないように！！！
これ守るだけで、かなりシミ予防なるし、シミある人もどんどん綺麗なる。騙されたと思ってやってみて🫩
本当は、私がやってる「シミ予防のスキンケアまとめ」とかも投稿しようかと思ったけど、知りたい人いたらすることにした🫩 他にもいっぱい書きたいこと出てきたから、今度まとめる〜！
いいね・フォローだけよろしくね🫩 あ、あとコメントも！！",14,464,"43,000",2025/12/13 0:27:05,https://www.threads.com/@biyou._.m/post/DSKxxKmk9o2
,"口悪くてごめんだけど、たまーーーーにさ、「日焼け止めずっと塗ってる人は、肌荒れるよ！」って人いるけど、闇すぎてやばい🫩 え、ガチか。そのレベルで発信者はやめようね、ってレベル。私のフォロワーさんはわかってると思うけど、『真冬』『1日中家』でも、日焼け止め塗ろうね？ベタベタに塗っていいよ。てか、むしろ塗らないと肌死ぬ🫩







",6,219,"27,000",2025/12/13 9:40:02,https://www.threads.com/@biyou._.m/post/DSLxDIFk4nH
,"いきなり毒モリモリで申し訳ないんだけど、ガチで危険な金ドブ美容医療を一挙に紹介してもいい？🫩 めっちゃ金ドブな美容医療をおすすめしてるアカウントが増えてびっくりしてる。「絶対、某クリニックの別アカだろwww」みたいなアカウントも多い。え、投稿していいかな？🫩潰される？







",18,"1,065","100,000",2025/12/17 17:17:36,https://www.threads.com/@biyou._.m/post/DSW4l8iE3pb
,"明日がっつり投稿するけど、取り急ぎ共有すると、

・脂肪溶解注射
・アクアフィリング
・50代以降のハイフ/糸リフト
・切らない眼瞼下垂
・涙袋の脂肪注入

↑これは金ドブ以前に論外案件。気をつけて🫩 ワイが本気で投稿すると、某ドクターに批判集まりそうでそれだけ心配🫩







",13,301,"22,000",2025/12/18 22:49:26,https://www.threads.com/@biyou._.m/post/DSaDXPmk63I
,"毒モリモリで申し訳ないんだけど、ガチで危険な金ドブ美容医療を一挙に紹介していく。めっちゃ金ドブな美容医療をおすすめしてるアカウントが増えてびっくりしてる。「絶対、某クリニックの別アカだろwww」みたいなアカウントも多いから、全部暴露しちゃうよーん🫩↓

【脂肪溶解注射】
→ 金ドブ。効果激薄。顔にやるなら、効果ある人もいるけど、あんな効果薄いのにやる意味ある？🫩 ガチでなんでみんなやってるのか謎。勧めるクリニックは、ワイは信用してない。
【エクソソーム点滴】
→ 危険すぎる。体に入れるな。再生医療系は全部体に入れたらダメ。エビデンス少なすぎ。てか、輸血できなくなるようなもの、体に入れるな🫩
【脂肪冷却】
→ 効果薄い。てか、あんなのでまともに痩せないから。それなら脂肪吸引しよう。脂肪冷却は、圧倒的に金ドブでしかない。
【白玉点滴】
→ 週1,2回で受けないと効果激薄。ほぼ効果ない。血中濃度安定しないから、月1とかで効果なんてほぼない。それなら内服薬にしろって話。
【痩身エステ】
→ もう、こういうのに金払うのやめよう。金ドブすぎる。それなら脂肪吸引するか、普通にダイエットしよう。一瞬、細く見えるだけで、そんなちゃんと痩せない。
【脂肪ある人のハイフ】
→これ実はガチ効果薄い、金ドブ。ハイフはたるみ予防でするものだけど、たるみは「重力」が主な原因。つまり脂肪があると、重力でたるむ。ハイフうより先に痩せるか、脂肪吸引
続く↓

【涙袋の脂肪注入】
→ すぐなくなる。まさに金ドブ。まあやる人なんてほぼいないと思うけど、絶対にやめてね。
【切らない眼窩下垂】
→ 糸の仮止めとか無駄。金ドブ。普通に切ったほうがいい。ただ、傷跡残ることあるから危険。医師をちゃんと選ぼう。
【ハイドラフェイシャル】
→ 効果はある。毛穴綺麗になるし。ただ、毛穴対策してない人はまたすぐ汚れ貯まる。つまり、毛穴対策してない人は、同時並行でそっちもやらないと、金ドブってこと。
とかかな。他にももっとあるけど、今回はこれぐらいで終わっておく。「こんなの知りたい！」とかあれば、投稿するから教えてねん。



",10,557,"83,000",2025/12/19 23:38:26,https://www.threads.com/@biyou._.m/post/DSctw-qk2mO
,"あけおめ。今年の抱負はThreadsに蔓延る『偽ドクター』を撲滅することです。対戦よろしくお願いします🫩






",3,270,"15,000",2026/1/3 8:48:07,https://www.threads.com/@biyou._.m/post/DTBvzVCE15W
,"断言する。美容医療は、ドクター選びが全て。「糸リフト」「フェイスリフト」「鼻整形」「輪郭」「クマ取り」「二重」「脂肪吸引」←これ全て、ドクターの腕で決まる。へっっっったくそなドクターに任せたら、ガチで顔面サイボーグなるwww（笑えない）。ってことで、近々、「えむちゃん的ドクター紹介note」を作るかもしれない。気になる人は、いいね押しておいて🫩








",1,466,"22,000",2026/1/3 15:52:15,https://www.threads.com/@biyou._.m/post/DTCgVwJk3PF
,"フォロワー6万人の私が
2026年予定してる美容医療

・糸リフト（定期メンテ。n回目）
・二の腕脂肪吸引
・ウルセラ（ハイフで一番効果あり。高いけど。）
・水光注射（効果はぼちぼち）
・ルメッカ（シミ取り用）
・エラボトックス(定期メンテ)
・オンダリフト or ザーフ（効果はぼちぼち。）
・ハイドラフェイシャル(定期メンテ)
・ほくろとり
・涙袋ヒアル(超少量だけ入れ直し。自然に。)
・シワ予防ボトックス（未来への投資）

他にもやるけど、ほぼ確定でこの辺りはやる。クリニック・ドクター選びも決まってるし、2026年も美容の1年にするよん🫩








",2,368,"19,000",2026/1/4 13:24:30,https://www.threads.com/@biyou._.m/post/DTE0Od7E_2R
,"ガチ炎上覚悟で言うけど、結婚発表した某ドクターの美容クリニックはガチでおすすめしない🫩「これでもか！」ってぐらい、ぼったくりを煮詰めたようなクリニック経営してるwww ガチ気をつけてね。







",10,178,"100,000",2026/1/6 8:40:03,https://www.threads.com/@biyou._.m/post/DTJdQ0lE4-I
,"某炎上の件があったけど、美容クリニックは詐○紛いも多い。ドクターの腕も、研修医に毛が生えたレベルのところもある。ドクター選びミスったら、平気で死ぬレベルだし、顔面アプデどころから、逆アプデなることもある。ドクターの選び方は、ガチで慎重に。少なくとも
・直美
・美容整形外科医3年以下
・金ドブ医療勧めてくる
↑こんなドクター・クリニックはガチで地雷だから、絶対避けるように！！！！！！









",2,125,"13,000",2026/1/6/15:45,https://www.threads.com/@biyou._.m/post/DTKN_L4k0kP
